komoditas,kualitas,tanggal,harga,tahun,bulan,minggu,hari_ke
Cabai Rawit,Cabai Rawit Hijau,2023-05-23,36.25,2023,5,21,1237
Cabai Rawit,Cabai Rawit Hijau,2023-05-24,37.5,2023,5,21,1238
Cabai Rawit,Cabai Rawit Hijau,2023-05-25,37.5,2023,5,21,1239
Cabai Rawit,Cabai Rawit Hijau,2023-05-26,37.0,2023,5,21,1240
Cabai Rawit,Cabai Rawit Hijau,2023-05-29,36.0,2023,5,22,1243
Cabai Rawit,Cabai Rawit Hijau,2023-05-30,35.5,2023,5,22,1244
Cabai Rawit,Cabai Rawit Hijau,2023-05-31,35.5,2023,5,22,1245
Cabai Rawit,Cabai Rawit Hijau,2023-06-01,35.5,2023,6,22,1246
Cabai Rawit,Cabai Rawit Hijau,2023-06-02,35.5,2023,6,22,1247
Cabai Rawit,Cabai Rawit Hijau,2023-06-05,37.25,2023,6,23,1250
Cabai Rawit,Cabai Rawit Hijau,2023-06-06,37.25,2023,6,23,1251
Cabai Rawit,Cabai Rawit Hijau,2023-06-07,37.25,2023,6,23,1252
Cabai Rawit,Cabai Rawit Hijau,2023-06-08,37.25,2023,6,23,1253
Cabai Rawit,Cabai Rawit Hijau,2023-06-09,37.25,2023,6,23,1254
Cabai Rawit,Cabai Rawit Hijau,2023-06-12,36.0,2023,6,24,1257
Cabai Rawit,Cabai Rawit Hijau,2023-06-13,39.25,2023,6,24,1258
Cabai Rawit,Cabai Rawit Hijau,2023-06-14,38.75,2023,6,24,1259
Cabai Rawit,Cabai Rawit Hijau,2023-06-15,38.75,2023,6,24,1260
Cabai Rawit,Cabai Rawit Hijau,2023-06-16,37.75,2023,6,24,1261
Cabai Rawit,Cabai Rawit Hijau,2023-06-19,35.5,2023,6,25,1264
Cabai Rawit,Cabai Rawit Hijau,2023-06-20,34.0,2023,6,25,1265
Cabai Rawit,Cabai Rawit Hijau,2023-06-21,34.0,2023,6,25,1266
Cabai Rawit,Cabai Rawit Hijau,2023-06-22,34.0,2023,6,25,1267
Cabai Rawit,Cabai Rawit Hijau,2023-06-23,34.0,2023,6,25,1268
Cabai Rawit,Cabai Rawit Hijau,2023-06-26,36.25,2023,6,26,1271
Cabai Rawit,Cabai Rawit Hijau,2023-06-27,37.25,2023,6,26,1272
Cabai Rawit,Cabai Rawit Hijau,2023-06-28,37.25,2023,6,26,1273
Cabai Rawit,Cabai Rawit Hijau,2023-06-29,37.25,2023,6,26,1274
Cabai Rawit,Cabai Rawit Hijau,2023-06-30,37.25,2023,6,26,1275
Cabai Rawit,Cabai Rawit Hijau,2023-07-03,41.0,2023,7,27,1278
Cabai Rawit,Cabai Rawit Hijau,2023-07-04,43.0,2023,7,27,1279
Cabai Rawit,Cabai Rawit Hijau,2023-07-05,41.75,2023,7,27,1280
Cabai Rawit,Cabai Rawit Hijau,2023-07-06,41.75,2023,7,27,1281
Cabai Rawit,Cabai Rawit Hijau,2023-07-07,41.0,2023,7,27,1282
Cabai Rawit,Cabai Rawit Hijau,2023-07-10,39.5,2023,7,28,1285
Cabai Rawit,Cabai Rawit Hijau,2023-07-11,38.75,2023,7,28,1286
Cabai Rawit,Cabai Rawit Hijau,2023-07-12,38.25,2023,7,28,1287
Cabai Rawit,Cabai Rawit Hijau,2023-07-13,37.0,2023,7,28,1288
Cabai Rawit,Cabai Rawit Hijau,2023-07-14,37.0,2023,7,28,1289
Cabai Rawit,Cabai Rawit Hijau,2023-07-17,35.0,2023,7,29,1292
Cabai Rawit,Cabai Rawit Hijau,2023-07-18,35.0,2023,7,29,1293
Cabai Rawit,Cabai Rawit Hijau,2023-07-19,35.0,2023,7,29,1294
Cabai Rawit,Cabai Rawit Hijau,2023-07-20,34.75,2023,7,29,1295
Cabai Rawit,Cabai Rawit Hijau,2023-07-21,34.75,2023,7,29,1296
Cabai Rawit,Cabai Rawit Hijau,2023-07-24,33.5,2023,7,30,1299
Cabai Rawit,Cabai Rawit Hijau,2023-07-25,34.0,2023,7,30,1300
Cabai Rawit,Cabai Rawit Hijau,2023-07-26,36.0,2023,7,30,1301
Cabai Rawit,Cabai Rawit Hijau,2023-07-27,35.5,2023,7,30,1302
Cabai Rawit,Cabai Rawit Hijau,2023-07-28,35.0,2023,7,30,1303
Cabai Rawit,Cabai Rawit Hijau,2023-07-31,37.0,2023,7,31,1306
Cabai Rawit,Cabai Rawit Hijau,2023-08-01,37.0,2023,8,31,1307
Cabai Rawit,Cabai Rawit Hijau,2023-08-02,38.25,2023,8,31,1308
Cabai Rawit,Cabai Rawit Hijau,2023-08-03,40.75,2023,8,31,1309
Cabai Rawit,Cabai Rawit Hijau,2023-08-04,40.75,2023,8,31,1310
Cabai Rawit,Cabai Rawit Hijau,2023-08-07,38.0,2023,8,32,1313
Cabai Rawit,Cabai Rawit Hijau,2023-08-08,36.75,2023,8,32,1314
Cabai Rawit,Cabai Rawit Hijau,2023-08-09,33.75,2023,8,32,1315
Cabai Rawit,Cabai Rawit Hijau,2023-08-10,33.75,2023,8,32,1316
Cabai Rawit,Cabai Rawit Hijau,2023-08-11,33.25,2023,8,32,1317
Cabai Rawit,Cabai Rawit Hijau,2023-08-14,32.25,2023,8,33,1320
Cabai Rawit,Cabai Rawit Hijau,2023-08-15,32.25,2023,8,33,1321
Cabai Rawit,Cabai Rawit Hijau,2023-08-16,32.25,2023,8,33,1322
Cabai Rawit,Cabai Rawit Hijau,2023-08-17,32.25,2023,8,33,1323
Cabai Rawit,Cabai Rawit Hijau,2023-08-18,32.25,2023,8,33,1324
Cabai Rawit,Cabai Rawit Hijau,2023-08-21,33.75,2023,8,34,1327
Cabai Rawit,Cabai Rawit Hijau,2023-08-22,34.25,2023,8,34,1328
Cabai Rawit,Cabai Rawit Hijau,2023-08-23,33.25,2023,8,34,1329
Cabai Rawit,Cabai Rawit Hijau,2023-08-24,33.25,2023,8,34,1330
Cabai Rawit,Cabai Rawit Hijau,2023-08-25,33.25,2023,8,34,1331
Cabai Rawit,Cabai Rawit Hijau,2023-08-28,31.5,2023,8,35,1334
Cabai Rawit,Cabai Rawit Hijau,2023-08-29,31.5,2023,8,35,1335
Cabai Rawit,Cabai Rawit Hijau,2023-08-30,31.5,2023,8,35,1336
Cabai Rawit,Cabai Rawit Hijau,2023-08-31,31.5,2023,8,35,1337
Cabai Rawit,Cabai Rawit Hijau,2023-09-01,31.5,2023,9,35,1338
Cabai Rawit,Cabai Rawit Hijau,2023-09-04,30.25,2023,9,36,1341
Cabai Rawit,Cabai Rawit Hijau,2023-09-05,30.75,2023,9,36,1342
Cabai Rawit,Cabai Rawit Hijau,2023-09-06,30.75,2023,9,36,1343
Cabai Rawit,Cabai Rawit Hijau,2023-09-07,30.75,2023,9,36,1344
Cabai Rawit,Cabai Rawit Hijau,2023-09-08,30.75,2023,9,36,1345
Cabai Rawit,Cabai Rawit Hijau,2023-09-11,30.25,2023,9,37,1348
Cabai Rawit,Cabai Rawit Hijau,2023-09-12,28.5,2023,9,37,1349
Cabai Rawit,Cabai Rawit Hijau,2023-09-13,28.0,2023,9,37,1350
Cabai Rawit,Cabai Rawit Hijau,2023-09-14,28.0,2023,9,37,1351
Cabai Rawit,Cabai Rawit Hijau,2023-09-15,28.0,2023,9,37,1352
Cabai Rawit,Cabai Rawit Hijau,2023-09-18,30.5,2023,9,38,1355
Cabai Rawit,Cabai Rawit Hijau,2023-09-19,30.5,2023,9,38,1356
Cabai Rawit,Cabai Rawit Hijau,2023-09-20,29.75,2023,9,38,1357
Cabai Rawit,Cabai Rawit Hijau,2023-09-21,29.75,2023,9,38,1358
Cabai Rawit,Cabai Rawit Hijau,2023-09-22,28.75,2023,9,38,1359
Cabai Rawit,Cabai Rawit Hijau,2023-09-25,29.5,2023,9,39,1362
Cabai Rawit,Cabai Rawit Hijau,2023-09-26,29.5,2023,9,39,1363
Cabai Rawit,Cabai Rawit Hijau,2023-09-27,28.5,2023,9,39,1364
Cabai Rawit,Cabai Rawit Hijau,2023-09-28,28.5,2023,9,39,1365
Cabai Rawit,Cabai Rawit Hijau,2023-09-29,28.5,2023,9,39,1366
Cabai Rawit,Cabai Rawit Hijau,2023-10-02,32.5,2023,10,40,1369
Cabai Rawit,Cabai Rawit Hijau,2023-10-03,32.5,2023,10,40,1370
Cabai Rawit,Cabai Rawit Hijau,2023-10-04,32.0,2023,10,40,1371
Cabai Rawit,Cabai Rawit Hijau,2023-10-05,32.0,2023,10,40,1372
Cabai Rawit,Cabai Rawit Hijau,2023-10-06,32.75,2023,10,40,1373
Cabai Rawit,Cabai Rawit Hijau,2023-10-09,34.5,2023,10,41,1376
Cabai Rawit,Cabai Rawit Hijau,2023-10-10,34.5,2023,10,41,1377
Cabai Rawit,Cabai Rawit Hijau,2023-10-11,34.5,2023,10,41,1378
Cabai Rawit,Cabai Rawit Hijau,2023-10-12,34.5,2023,10,41,1379
Cabai Rawit,Cabai Rawit Hijau,2023-10-13,36.25,2023,10,41,1380
Cabai Rawit,Cabai Rawit Hijau,2023-10-16,38.75,2023,10,42,1383
Cabai Rawit,Cabai Rawit Hijau,2023-10-17,41.25,2023,10,42,1384
Cabai Rawit,Cabai Rawit Hijau,2023-10-18,42.5,2023,10,42,1385
Cabai Rawit,Cabai Rawit Hijau,2023-10-19,42.25,2023,10,42,1386
Cabai Rawit,Cabai Rawit Hijau,2023-10-20,42.75,2023,10,42,1387
Cabai Rawit,Cabai Rawit Hijau,2023-10-23,42.75,2023,10,43,1390
Cabai Rawit,Cabai Rawit Hijau,2023-10-24,42.75,2023,10,43,1391
Cabai Rawit,Cabai Rawit Hijau,2023-10-25,42.75,2023,10,43,1392
Cabai Rawit,Cabai Rawit Hijau,2023-10-26,43.75,2023,10,43,1393
Cabai Rawit,Cabai Rawit Hijau,2023-10-27,43.75,2023,10,43,1394
Cabai Rawit,Cabai Rawit Hijau,2023-10-30,49.25,2023,10,44,1397
Cabai Rawit,Cabai Rawit Hijau,2023-10-31,53.25,2023,10,44,1398
Cabai Rawit,Cabai Rawit Hijau,2023-11-01,53.75,2023,11,44,1399
Cabai Rawit,Cabai Rawit Hijau,2023-11-02,53.75,2023,11,44,1400
