komoditas,kualitas,tanggal,harga,tahun,bulan,minggu,hari_ke,lag_1,lag_7,mean_7,mean_14,delta_7
Cabai Merah,Cabai Merah Besar,2024-05-17,47.75,2024,5,20,1597,45.75,55.0,50.32142857142857,56.80357142857143,-9.25
Cabai Merah,Cabai Merah Besar,2024-05-20,46.75,2024,5,21,1600,47.75,55.0,49.285714285714285,55.75,-7.25
Cabai Merah,Cabai Merah Besar,2024-05-21,46.75,2024,5,21,1601,46.75,55.0,48.107142857142854,54.357142857142854,-8.25
Cabai Merah,Cabai Merah Besar,2024-05-22,46.25,2024,5,21,1602,46.75,48.25,46.92857142857143,52.964285714285715,-1.5
Cabai Merah,Cabai Merah Besar,2024-05-23,46.25,2024,5,21,1603,46.25,47.5,46.642857142857146,51.69642857142857,-1.25
Cabai Merah,Cabai Merah Besar,2024-05-24,46.25,2024,5,21,1604,46.25,45.75,46.464285714285715,50.42857142857143,0.5
Cabai Merah,Cabai Merah Besar,2024-05-27,46.5,2024,5,22,1607,46.25,45.75,46.535714285714285,49.44642857142857,0.5
Cabai Merah,Cabai Merah Besar,2024-05-28,46.5,2024,5,22,1608,46.5,47.75,46.642857142857146,48.482142857142854,-1.25
Cabai Merah,Cabai Merah Besar,2024-05-29,48.75,2024,5,22,1609,46.5,46.75,46.464285714285715,47.875,-0.25
Cabai Merah,Cabai Merah Besar,2024-05-30,50.25,2024,5,22,1610,48.75,46.75,46.75,47.42857142857143,2.0
Cabai Merah,Cabai Merah Besar,2024-05-31,50.25,2024,5,22,1611,50.25,46.25,47.25,47.089285714285715,4.0
Cabai Merah,Cabai Merah Besar,2024-06-03,46.25,2024,6,23,1614,50.25,46.25,47.82142857142857,47.232142857142854,4.0
Cabai Merah,Cabai Merah Besar,2024-06-04,46.25,2024,6,23,1615,46.25,46.25,47.82142857142857,47.142857142857146,0.0
Cabai Merah,Cabai Merah Besar,2024-06-05,45.75,2024,6,23,1616,46.25,46.5,47.82142857142857,47.17857142857143,-0.25
Cabai Merah,Cabai Merah Besar,2024-06-06,45.75,2024,6,23,1617,45.75,46.5,47.714285714285715,47.17857142857143,-0.75
Cabai Merah,Cabai Merah Besar,2024-06-07,45.0,2024,6,23,1618,45.75,48.75,47.607142857142854,47.035714285714285,-3.0
Cabai Merah,Cabai Merah Besar,2024-06-10,47.0,2024,6,24,1621,45.0,50.25,47.07142857142857,46.910714285714285,-5.25
Cabai Merah,Cabai Merah Besar,2024-06-11,48.25,2024,6,24,1622,47.0,50.25,46.607142857142854,46.92857142857143,-3.25
Cabai Merah,Cabai Merah Besar,2024-06-12,50.75,2024,6,24,1623,48.25,46.25,46.32142857142857,47.07142857142857,2.0
Cabai Merah,Cabai Merah Besar,2024-06-13,52.25,2024,6,24,1624,50.75,46.25,46.964285714285715,47.392857142857146,4.5
Cabai Merah,Cabai Merah Besar,2024-06-14,56.25,2024,6,24,1625,52.25,45.75,47.82142857142857,47.82142857142857,6.5
Cabai Merah,Cabai Merah Besar,2024-06-17,56.25,2024,6,25,1628,56.25,45.75,49.32142857142857,48.517857142857146,10.5
Cabai Merah,Cabai Merah Besar,2024-06-18,56.25,2024,6,25,1629,56.25,45.0,50.82142857142857,49.214285714285715,11.25
Cabai Merah,Cabai Merah Besar,2024-06-19,56.75,2024,6,25,1630,56.25,47.0,52.42857142857143,49.75,9.25
Cabai Merah,Cabai Merah Besar,2024-06-20,55.75,2024,6,25,1631,56.75,48.25,53.82142857142857,50.214285714285715,8.5
Cabai Merah,Cabai Merah Besar,2024-06-21,51.25,2024,6,25,1632,55.75,50.75,54.892857142857146,50.607142857142854,5.0
Cabai Merah,Cabai Merah Besar,2024-06-24,43.75,2024,6,26,1635,51.25,52.25,54.964285714285715,50.964285714285715,-1.0
Cabai Merah,Cabai Merah Besar,2024-06-25,40.5,2024,6,26,1636,43.75,56.25,53.75,50.785714285714285,-12.5
Cabai Merah,Cabai Merah Besar,2024-06-26,40.0,2024,6,26,1637,40.5,56.25,51.5,50.410714285714285,-15.75
Cabai Merah,Cabai Merah Besar,2024-06-27,38.0,2024,6,26,1638,40.0,56.25,49.17857142857143,50.0,-16.25
Cabai Merah,Cabai Merah Besar,2024-06-28,38.0,2024,6,26,1639,38.0,56.75,46.57142857142857,49.5,-18.75
Cabai Merah,Cabai Merah Besar,2024-07-01,38.75,2024,7,27,1642,38.0,55.75,43.892857142857146,48.857142857142854,-17.75
Cabai Merah,Cabai Merah Besar,2024-07-02,38.75,2024,7,27,1643,38.75,51.25,41.464285714285715,48.17857142857143,-12.5
Cabai Merah,Cabai Merah Besar,2024-07-03,38.75,2024,7,27,1644,38.75,43.75,39.67857142857143,47.32142857142857,-5.0
Cabai Merah,Cabai Merah Besar,2024-07-04,38.75,2024,7,27,1645,38.75,40.5,38.964285714285715,46.357142857142854,-1.75
Cabai Merah,Cabai Merah Besar,2024-07-05,43.25,2024,7,27,1646,38.75,40.0,38.714285714285715,45.107142857142854,-1.25
Cabai Merah,Cabai Merah Besar,2024-07-08,41.25,2024,7,28,1649,43.25,38.0,39.17857142857143,44.17857142857143,5.25
Cabai Merah,Cabai Merah Besar,2024-07-09,41.25,2024,7,28,1650,41.25,38.0,39.642857142857146,43.107142857142854,3.25
Cabai Merah,Cabai Merah Besar,2024-07-10,37.0,2024,7,28,1651,41.25,38.75,40.107142857142854,42.0,2.5
Cabai Merah,Cabai Merah Besar,2024-07-11,36.5,2024,7,28,1652,37.0,38.75,39.857142857142854,40.660714285714285,-1.75
Cabai Merah,Cabai Merah Besar,2024-07-12,38.75,2024,7,28,1653,36.5,38.75,39.535714285714285,39.607142857142854,-2.25
Cabai Merah,Cabai Merah Besar,2024-07-15,38.75,2024,7,29,1656,38.75,38.75,39.535714285714285,39.25,0.0
Cabai Merah,Cabai Merah Besar,2024-07-16,38.75,2024,7,29,1657,38.75,43.25,39.535714285714285,39.125,-4.5
Cabai Merah,Cabai Merah Besar,2024-07-17,38.0,2024,7,29,1658,38.75,41.25,38.892857142857146,39.035714285714285,-2.5
Cabai Merah,Cabai Merah Besar,2024-07-18,36.75,2024,7,29,1659,38.0,41.25,38.42857142857143,39.035714285714285,-3.25
Cabai Merah,Cabai Merah Besar,2024-07-19,36.0,2024,7,29,1660,36.75,37.0,37.785714285714285,38.94642857142857,-0.25
Cabai Merah,Cabai Merah Besar,2024-07-22,36.75,2024,7,30,1663,36.0,36.5,37.642857142857146,38.75,-0.5
Cabai Merah,Cabai Merah Besar,2024-07-23,36.75,2024,7,30,1664,36.75,38.75,37.67857142857143,38.607142857142854,-2.0
Cabai Merah,Cabai Merah Besar,2024-07-24,35.5,2024,7,30,1665,36.75,38.75,37.392857142857146,38.464285714285715,-2.0
Cabai Merah,Cabai Merah Besar,2024-07-25,35.0,2024,7,30,1666,35.5,38.75,36.92857142857143,38.232142857142854,-3.25
Cabai Merah,Cabai Merah Besar,2024-07-26,35.0,2024,7,30,1667,35.0,38.0,36.392857142857146,37.642857142857146,-3.0
Cabai Merah,Cabai Merah Besar,2024-07-29,36.75,2024,7,31,1670,35.0,36.75,35.964285714285715,37.19642857142857,-1.75
Cabai Merah,Cabai Merah Besar,2024-07-30,36.0,2024,7,31,1671,36.75,36.0,35.964285714285715,36.875,0.75
Cabai Merah,Cabai Merah Besar,2024-07-31,36.0,2024,7,31,1672,36.0,36.75,35.964285714285715,36.80357142857143,-0.75
Cabai Merah,Cabai Merah Besar,2024-08-01,37.5,2024,8,31,1673,36.0,36.75,35.857142857142854,36.767857142857146,-0.75
Cabai Merah,Cabai Merah Besar,2024-08-02,37.5,2024,8,31,1674,37.5,35.5,35.964285714285715,36.67857142857143,2.0
Cabai Merah,Cabai Merah Besar,2024-08-05,37.5,2024,8,32,1677,37.5,35.0,36.25,36.589285714285715,2.5
Cabai Merah,Cabai Merah Besar,2024-08-06,37.5,2024,8,32,1678,37.5,35.0,36.607142857142854,36.5,2.5
Cabai Merah,Cabai Merah Besar,2024-08-07,37.5,2024,8,32,1679,37.5,36.75,36.964285714285715,36.464285714285715,0.75
Cabai Merah,Cabai Merah Besar,2024-08-08,37.5,2024,8,32,1680,37.5,36.0,37.07142857142857,36.517857142857146,1.5
Cabai Merah,Cabai Merah Besar,2024-08-09,37.5,2024,8,32,1681,37.5,36.0,37.285714285714285,36.625,1.5
Cabai Merah,Cabai Merah Besar,2024-08-12,36.75,2024,8,33,1684,37.5,37.5,37.5,36.67857142857143,0.0
Cabai Merah,Cabai Merah Besar,2024-08-13,35.0,2024,8,33,1685,36.75,37.5,37.392857142857146,36.67857142857143,-0.75
Cabai Merah,Cabai Merah Besar,2024-08-14,35.0,2024,8,33,1686,35.0,37.5,37.035714285714285,36.642857142857146,-2.5
Cabai Merah,Cabai Merah Besar,2024-08-15,35.0,2024,8,33,1687,35.0,37.5,36.67857142857143,36.642857142857146,-2.5
Cabai Merah,Cabai Merah Besar,2024-08-16,35.0,2024,8,33,1688,35.0,37.5,36.32142857142857,36.642857142857146,-2.5
Cabai Merah,Cabai Merah Besar,2024-08-19,36.25,2024,8,34,1691,35.0,37.5,35.964285714285715,36.517857142857146,-2.5
Cabai Merah,Cabai Merah Besar,2024-08-20,36.25,2024,8,34,1692,36.25,37.5,35.785714285714285,36.535714285714285,-1.25
Cabai Merah,Cabai Merah Besar,2024-08-21,36.25,2024,8,34,1693,36.25,36.75,35.607142857142854,36.55357142857143,-0.5
Cabai Merah,Cabai Merah Besar,2024-08-22,35.0,2024,8,34,1694,36.25,35.0,35.535714285714285,36.464285714285715,1.25
Cabai Merah,Cabai Merah Besar,2024-08-23,35.0,2024,8,34,1695,35.0,35.0,35.535714285714285,36.285714285714285,0.0
Cabai Merah,Cabai Merah Besar,2024-08-26,30.5,2024,8,35,1698,35.0,35.0,35.535714285714285,36.107142857142854,0.0
Cabai Merah,Cabai Merah Besar,2024-08-27,30.5,2024,8,35,1699,30.5,35.0,34.892857142857146,35.607142857142854,-4.5
Cabai Merah,Cabai Merah Besar,2024-08-28,30.0,2024,8,35,1700,30.5,36.25,34.25,35.107142857142854,-5.75
Cabai Merah,Cabai Merah Besar,2024-08-29,28.75,2024,8,35,1701,30.0,36.25,33.357142857142854,34.57142857142857,-6.25
Cabai Merah,Cabai Merah Besar,2024-08-30,28.75,2024,8,35,1702,28.75,36.25,32.285714285714285,33.94642857142857,-7.5
Cabai Merah,Cabai Merah Besar,2024-09-02,28.25,2024,9,36,1705,28.75,35.0,31.214285714285715,33.375,-6.25
Cabai Merah,Cabai Merah Besar,2024-09-03,27.75,2024,9,36,1706,28.25,35.0,30.25,32.892857142857146,-6.75
Cabai Merah,Cabai Merah Besar,2024-09-04,27.75,2024,9,36,1707,27.75,30.5,29.214285714285715,32.375,-2.75
Cabai Merah,Cabai Merah Besar,2024-09-05,27.0,2024,9,36,1708,27.75,30.5,28.821428571428573,31.857142857142858,-2.75
Cabai Merah,Cabai Merah Besar,2024-09-06,26.25,2024,9,36,1709,27.0,30.0,28.321428571428573,31.285714285714285,-3.0
Cabai Merah,Cabai Merah Besar,2024-09-09,24.75,2024,9,37,1712,26.25,28.75,27.785714285714285,30.571428571428573,-2.5
Cabai Merah,Cabai Merah Besar,2024-09-10,24.75,2024,9,37,1713,24.75,28.75,27.214285714285715,29.75,-4.0
Cabai Merah,Cabai Merah Besar,2024-09-11,24.75,2024,9,37,1714,24.75,28.25,26.642857142857142,28.928571428571427,-3.5
Cabai Merah,Cabai Merah Besar,2024-09-12,24.75,2024,9,37,1715,24.75,27.75,26.142857142857142,28.196428571428573,-3.0
Cabai Merah,Cabai Merah Besar,2024-09-13,23.25,2024,9,37,1716,24.75,27.75,25.714285714285715,27.464285714285715,-3.0
Cabai Merah,Cabai Merah Besar,2024-09-16,23.25,2024,9,38,1719,23.25,27.0,25.071428571428573,26.946428571428573,-3.75
Cabai Merah,Cabai Merah Besar,2024-09-17,24.75,2024,9,38,1720,23.25,26.25,24.535714285714285,26.428571428571427,-3.0
Cabai Merah,Cabai Merah Besar,2024-09-18,24.0,2024,9,38,1721,24.75,24.75,24.321428571428573,26.053571428571427,0.0
Cabai Merah,Cabai Merah Besar,2024-09-19,24.0,2024,9,38,1722,24.0,24.75,24.214285714285715,25.714285714285715,-0.75
Cabai Merah,Cabai Merah Besar,2024-09-20,24.0,2024,9,38,1723,24.0,24.75,24.107142857142858,25.375,-0.75
Cabai Merah,Cabai Merah Besar,2024-09-23,23.5,2024,9,39,1726,24.0,24.75,24.0,25.071428571428573,-0.75
Cabai Merah,Cabai Merah Besar,2024-09-24,23.5,2024,9,39,1727,23.5,23.25,23.821428571428573,24.767857142857142,0.25
Cabai Merah,Cabai Merah Besar,2024-09-25,23.75,2024,9,39,1728,23.5,23.25,23.857142857142858,24.464285714285715,0.25
Cabai Merah,Cabai Merah Besar,2024-09-26,24.75,2024,9,39,1729,23.75,24.75,23.928571428571427,24.232142857142858,-1.0
Cabai Merah,Cabai Merah Besar,2024-09-27,25.5,2024,9,39,1730,24.75,24.0,23.928571428571427,24.125,0.75
Cabai Merah,Cabai Merah Besar,2024-09-30,23.75,2024,9,40,1733,25.5,24.0,24.142857142857142,24.178571428571427,1.5
Cabai Merah,Cabai Merah Besar,2024-10-01,23.0,2024,10,40,1734,23.75,24.0,24.107142857142858,24.107142857142858,-0.25
Cabai Merah,Cabai Merah Besar,2024-10-02,23.0,2024,10,40,1735,23.0,23.5,23.964285714285715,23.982142857142858,-0.5
Cabai Merah,Cabai Merah Besar,2024-10-03,21.75,2024,10,40,1736,23.0,23.5,23.892857142857142,23.857142857142858,-0.5
Cabai Merah,Cabai Merah Besar,2024-10-04,21.75,2024,10,40,1737,21.75,23.75,23.642857142857142,23.75,-2.0
Cabai Merah,Cabai Merah Besar,2024-10-07,20.75,2024,10,41,1740,21.75,24.75,23.357142857142858,23.642857142857142,-3.0
Cabai Merah,Cabai Merah Besar,2024-10-08,20.5,2024,10,41,1741,20.75,25.5,22.785714285714285,23.357142857142858,-4.75
Cabai Merah,Cabai Merah Besar,2024-10-09,20.5,2024,10,41,1742,20.5,23.75,22.071428571428573,23.107142857142858,-3.25
Cabai Merah,Cabai Merah Besar,2024-10-10,20.5,2024,10,41,1743,20.5,23.0,21.607142857142858,22.857142857142858,-2.5
Cabai Merah,Cabai Merah Besar,2024-10-11,20.0,2024,10,41,1744,20.5,23.0,21.25,22.607142857142858,-2.5
Cabai Merah,Cabai Merah Besar,2024-10-14,20.5,2024,10,42,1747,20.0,21.75,20.821428571428573,22.357142857142858,-1.75
Cabai Merah,Cabai Merah Besar,2024-10-15,20.5,2024,10,42,1748,20.5,21.75,20.642857142857142,22.142857142857142,-1.25
Cabai Merah,Cabai Merah Besar,2024-10-16,19.75,2024,10,42,1749,20.5,20.75,20.464285714285715,21.910714285714285,-0.25
Cabai Merah,Cabai Merah Besar,2024-10-17,19.75,2024,10,42,1750,19.75,20.5,20.321428571428573,21.553571428571427,-0.75
Cabai Merah,Cabai Merah Besar,2024-10-18,19.0,2024,10,42,1751,19.75,20.5,20.214285714285715,21.142857142857142,-0.75
Cabai Merah,Cabai Merah Besar,2024-10-21,19.0,2024,10,43,1754,19.0,20.5,20.0,20.803571428571427,-1.5
Cabai Merah,Cabai Merah Besar,2024-10-22,19.0,2024,10,43,1755,19.0,20.0,19.785714285714285,20.517857142857142,-1.0
Cabai Merah,Cabai Merah Besar,2024-10-23,18.5,2024,10,43,1756,19.0,20.5,19.642857142857142,20.232142857142858,-1.5
Cabai Merah,Cabai Merah Besar,2024-10-24,18.5,2024,10,43,1757,18.5,20.5,19.357142857142858,20.0,-2.0
Cabai Merah,Cabai Merah Besar,2024-10-25,18.5,2024,10,43,1758,18.5,19.75,19.071428571428573,19.767857142857142,-1.25
Cabai Merah,Cabai Merah Besar,2024-10-28,19.5,2024,10,44,1761,18.5,19.75,18.892857142857142,19.607142857142858,-1.25
Cabai Merah,Cabai Merah Besar,2024-10-29,19.5,2024,10,44,1762,19.5,19.0,18.857142857142858,19.535714285714285,0.5
Cabai Merah,Cabai Merah Besar,2024-10-30,19.5,2024,10,44,1763,19.5,19.0,18.928571428571427,19.464285714285715,0.5
Cabai Merah,Cabai Merah Besar,2024-10-31,21.0,2024,10,44,1764,19.5,19.0,19.0,19.392857142857142,0.5
Cabai Merah,Cabai Merah Besar,2024-11-01,21.5,2024,11,44,1765,21.0,18.5,19.285714285714285,19.464285714285715,2.5
Cabai Merah,Cabai Merah Besar,2024-11-04,21.5,2024,11,45,1768,21.5,18.5,19.714285714285715,19.535714285714285,3.0
Cabai Merah,Cabai Merah Besar,2024-11-05,21.0,2024,11,45,1769,21.5,18.5,20.142857142857142,19.607142857142858,3.0
Cabai Merah,Cabai Merah Besar,2024-11-06,20.5,2024,11,45,1770,21.0,19.5,20.5,19.696428571428573,1.5
Cabai Merah,Cabai Merah Besar,2024-11-07,20.5,2024,11,45,1771,20.5,19.5,20.642857142857142,19.75,1.0
Cabai Merah,Cabai Merah Besar,2024-11-08,19.5,2024,11,45,1772,20.5,19.5,20.785714285714285,19.857142857142858,1.0
Cabai Merah,Cabai Merah Besar,2024-11-11,20.5,2024,11,46,1775,19.5,21.0,20.785714285714285,19.892857142857142,-1.5
Cabai Merah,Cabai Merah Besar,2024-11-12,20.5,2024,11,46,1776,20.5,21.5,20.714285714285715,20.0,-1.0
Cabai Merah,Cabai Merah Besar,2024-11-13,20.0,2024,11,46,1777,20.5,21.5,20.571428571428573,20.142857142857142,-1.0
Cabai Merah,Cabai Merah Besar,2024-11-14,21.5,2024,11,46,1778,20.0,21.0,20.357142857142858,20.25,-1.0
Cabai Merah,Cabai Merah Besar,2024-11-15,21.5,2024,11,46,1779,21.5,20.5,20.428571428571427,20.464285714285715,1.0
Cabai Merah,Cabai Merah Besar,2024-11-18,21.0,2024,11,47,1782,21.5,20.5,20.571428571428573,20.607142857142858,1.0
Cabai Merah,Cabai Merah Besar,2024-11-19,20.75,2024,11,47,1783,21.0,19.5,20.642857142857142,20.714285714285715,1.5
Cabai Merah,Cabai Merah Besar,2024-11-20,21.25,2024,11,47,1784,20.75,20.5,20.821428571428573,20.803571428571427,0.25
Cabai Merah,Cabai Merah Besar,2024-11-21,21.25,2024,11,47,1785,21.25,20.5,20.928571428571427,20.821428571428573,0.75
Cabai Merah,Cabai Merah Besar,2024-11-22,20.5,2024,11,47,1786,21.25,20.0,21.035714285714285,20.803571428571427,1.25
Cabai Merah,Cabai Merah Besar,2024-11-25,21.25,2024,11,48,1789,20.5,21.5,21.107142857142858,20.732142857142858,-1.0
Cabai Merah,Cabai Merah Besar,2024-11-26,21.25,2024,11,48,1790,21.25,21.5,21.071428571428573,20.75,-0.25
Cabai Merah,Cabai Merah Besar,2024-11-28,23.0,2024,11,48,1792,21.25,21.0,21.035714285714285,20.803571428571427,0.25
Cabai Merah,Cabai Merah Besar,2024-11-29,23.0,2024,11,48,1793,23.0,20.75,21.321428571428573,20.982142857142858,2.25
Cabai Merah,Cabai Merah Besar,2024-12-02,26.25,2024,12,49,1796,23.0,21.25,21.642857142857142,21.232142857142858,1.75
Cabai Merah,Cabai Merah Besar,2024-12-03,27.25,2024,12,49,1797,26.25,21.25,22.357142857142858,21.642857142857142,5.0
Cabai Merah,Cabai Merah Besar,2024-12-04,27.25,2024,12,49,1798,27.25,20.5,23.214285714285715,22.125,6.75
Cabai Merah,Cabai Merah Besar,2024-12-05,29.25,2024,12,49,1799,27.25,21.25,24.178571428571427,22.642857142857142,6.0
Cabai Merah,Cabai Merah Besar,2024-12-06,30.5,2024,12,49,1800,29.25,21.25,25.321428571428573,23.196428571428573,8.0
Cabai Merah,Cabai Merah Besar,2024-12-09,34.75,2024,12,50,1803,30.5,23.0,26.642857142857142,23.839285714285715,7.5
Cabai Merah,Cabai Merah Besar,2024-12-10,34.75,2024,12,50,1804,34.75,23.0,28.321428571428573,24.821428571428573,11.75
Cabai Merah,Cabai Merah Besar,2024-12-11,36.25,2024,12,50,1805,34.75,26.25,30.0,25.821428571428573,8.5
Cabai Merah,Cabai Merah Besar,2024-12-12,36.25,2024,12,50,1806,36.25,27.25,31.428571428571427,26.892857142857142,9.0
Cabai Merah,Cabai Merah Besar,2024-12-13,37.0,2024,12,50,1807,36.25,27.25,32.714285714285715,27.964285714285715,9.0
Cabai Merah,Cabai Merah Besar,2024-12-16,41.5,2024,12,51,1810,37.0,29.25,34.107142857142854,29.142857142857142,7.75
Cabai Merah,Cabai Merah Besar,2024-12-17,44.25,2024,12,51,1811,41.5,30.5,35.857142857142854,30.589285714285715,11.0
Cabai Merah,Cabai Merah Besar,2024-12-18,44.75,2024,12,51,1812,44.25,34.75,37.82142857142857,32.232142857142854,9.5
Cabai Merah,Cabai Merah Besar,2024-12-19,43.5,2024,12,51,1813,44.75,34.75,39.25,33.785714285714285,10.0
Cabai Merah,Cabai Merah Besar,2024-12-20,46.25,2024,12,51,1814,43.5,36.25,40.5,35.25,7.25
Cabai Merah,Cabai Merah Besar,2024-12-23,47.5,2024,12,52,1817,46.25,36.25,41.92857142857143,36.67857142857143,10.0
Cabai Merah,Cabai Merah Besar,2024-12-24,47.5,2024,12,52,1818,47.5,37.0,43.535714285714285,38.125,10.5
Cabai Merah,Cabai Merah Besar,2024-12-25,47.5,2024,12,52,1819,47.5,41.5,45.035714285714285,39.57142857142857,6.0
Cabai Merah,Cabai Merah Besar,2024-12-26,47.5,2024,12,52,1820,47.5,44.25,45.892857142857146,40.875,3.25
Cabai Merah,Cabai Merah Besar,2024-12-27,56.25,2024,12,52,1821,47.5,44.75,46.357142857142854,42.089285714285715,2.75
Cabai Merah,Cabai Merah Besar,2024-12-30,56.25,2024,12,1,1824,56.25,43.5,48.0,43.625,12.75
Cabai Merah,Cabai Merah Besar,2024-12-31,56.25,2024,12,1,1825,56.25,46.25,49.82142857142857,45.160714285714285,10.0
Cabai Merah,Cabai Merah Besar,2025-01-01,56.25,2025,1,1,1826,56.25,47.5,51.25,46.589285714285715,8.75
Cabai Merah,Cabai Merah Besar,2025-01-02,55.0,2025,1,1,1827,56.25,47.5,52.5,48.017857142857146,8.75
Cabai Merah,Cabai Merah Besar,2025-01-03,53.75,2025,1,1,1828,55.0,47.5,53.57142857142857,49.30357142857143,7.5
Cabai Merah,Cabai Merah Besar,2025-01-06,57.5,2025,1,2,1831,53.75,47.5,54.464285714285715,50.17857142857143,6.25
Cabai Merah,Cabai Merah Besar,2025-01-07,57.5,2025,1,2,1832,57.5,56.25,55.892857142857146,51.125,1.25
Cabai Merah,Cabai Merah Besar,2025-01-08,57.5,2025,1,2,1833,57.5,56.25,56.07142857142857,52.035714285714285,1.25
Cabai Merah,Cabai Merah Besar,2025-01-09,55.0,2025,1,2,1834,57.5,56.25,56.25,53.035714285714285,1.25
Cabai Merah,Cabai Merah Besar,2025-01-10,52.5,2025,1,2,1835,55.0,56.25,56.07142857142857,53.660714285714285,-1.25
Cabai Merah,Cabai Merah Besar,2025-01-13,55.0,2025,1,3,1838,52.5,55.0,55.535714285714285,54.017857142857146,-2.5
Cabai Merah,Cabai Merah Besar,2025-01-14,56.25,2025,1,3,1839,55.0,53.75,55.535714285714285,54.55357142857143,1.25
Cabai Merah,Cabai Merah Besar,2025-01-15,56.25,2025,1,3,1840,56.25,57.5,55.892857142857146,55.17857142857143,-1.25
Cabai Merah,Cabai Merah Besar,2025-01-16,56.25,2025,1,3,1841,56.25,57.5,55.714285714285715,55.80357142857143,-1.25
Cabai Merah,Cabai Merah Besar,2025-01-17,56.25,2025,1,3,1842,56.25,57.5,55.535714285714285,55.80357142857143,-1.25
Cabai Merah,Cabai Merah Besar,2025-01-20,61.25,2025,1,4,1845,56.25,55.0,55.357142857142854,55.80357142857143,1.25
Cabai Merah,Cabai Merah Besar,2025-01-21,63.75,2025,1,4,1846,61.25,52.5,56.25,56.160714285714285,8.75
Cabai Merah,Cabai Merah Besar,2025-01-22,62.5,2025,1,4,1847,63.75,55.0,57.857142857142854,56.69642857142857,8.75
Cabai Merah,Cabai Merah Besar,2025-01-23,61.25,2025,1,4,1848,62.5,56.25,58.92857142857143,57.232142857142854,6.25
Cabai Merah,Cabai Merah Besar,2025-01-24,65.0,2025,1,4,1849,61.25,56.25,59.642857142857146,57.767857142857146,5.0
Cabai Merah,Cabai Merah Besar,2025-01-27,65.0,2025,1,5,1852,65.0,56.25,60.892857142857146,58.30357142857143,8.75
Cabai Merah,Cabai Merah Besar,2025-01-28,65.0,2025,1,5,1853,65.0,56.25,62.142857142857146,58.839285714285715,8.75
Cabai Merah,Cabai Merah Besar,2025-01-29,65.0,2025,1,5,1854,65.0,61.25,63.392857142857146,59.375,3.75
Cabai Merah,Cabai Merah Besar,2025-01-30,64.75,2025,1,5,1855,65.0,63.75,63.92857142857143,60.089285714285715,1.25
Cabai Merah,Cabai Merah Besar,2025-01-31,65.75,2025,1,5,1856,64.75,62.5,64.07142857142857,60.964285714285715,2.25
Cabai Merah,Cabai Merah Besar,2025-02-03,67.5,2025,2,6,1859,65.75,61.25,64.53571428571429,61.732142857142854,4.5
Cabai Merah,Cabai Merah Besar,2025-02-04,67.5,2025,2,6,1860,67.5,65.0,65.42857142857143,62.535714285714285,2.5
Cabai Merah,Cabai Merah Besar,2025-02-05,66.25,2025,2,6,1861,67.5,65.0,65.78571428571429,63.339285714285715,2.5
Cabai Merah,Cabai Merah Besar,2025-02-06,65.0,2025,2,6,1862,66.25,65.0,65.96428571428571,64.05357142857143,1.25
Cabai Merah,Cabai Merah Besar,2025-02-07,62.5,2025,2,6,1863,65.0,65.0,65.96428571428571,64.67857142857143,0.0
Cabai Merah,Cabai Merah Besar,2025-02-10,52.5,2025,2,7,1866,62.5,64.75,65.60714285714286,64.76785714285714,-2.25
Cabai Merah,Cabai Merah Besar,2025-02-11,46.25,2025,2,7,1867,52.5,65.75,63.857142857142854,63.964285714285715,-13.25
Cabai Merah,Cabai Merah Besar,2025-02-12,42.5,2025,2,7,1868,46.25,67.5,61.07142857142857,62.80357142857143,-21.25
Cabai Merah,Cabai Merah Besar,2025-02-13,45.0,2025,2,7,1869,42.5,67.5,57.5,61.464285714285715,-25.0
Cabai Merah,Cabai Merah Besar,2025-02-14,45.0,2025,2,7,1870,45.0,66.25,54.285714285714285,60.035714285714285,-21.25
Cabai Merah,Cabai Merah Besar,2025-02-17,42.5,2025,2,8,1873,45.0,65.0,51.25,58.607142857142854,-20.0
Cabai Merah,Cabai Merah Besar,2025-02-18,42.0,2025,2,8,1874,42.5,62.5,48.035714285714285,57.0,-20.0
Cabai Merah,Cabai Merah Besar,2025-02-19,42.75,2025,2,8,1875,42.0,52.5,45.107142857142854,55.357142857142854,-10.5
Cabai Merah,Cabai Merah Besar,2025-02-20,44.0,2025,2,8,1876,42.75,46.25,43.714285714285715,53.785714285714285,-3.5
Cabai Merah,Cabai Merah Besar,2025-02-21,45.75,2025,2,8,1877,44.0,42.5,43.392857142857146,52.232142857142854,1.5
Cabai Merah,Cabai Merah Besar,2025-02-24,52.5,2025,2,9,1880,45.75,45.0,43.857142857142854,50.67857142857143,0.75
Cabai Merah,Cabai Merah Besar,2025-02-25,54.5,2025,2,9,1881,52.5,45.0,44.92857142857143,49.607142857142854,7.5
Cabai Merah,Cabai Merah Besar,2025-02-26,54.5,2025,2,9,1882,54.5,42.5,46.285714285714285,48.767857142857146,12.0
Cabai Merah,Cabai Merah Besar,2025-02-27,62.5,2025,2,9,1883,54.5,42.0,48.0,48.017857142857146,12.5
Cabai Merah,Cabai Merah Besar,2025-02-28,67.0,2025,2,9,1884,62.5,42.75,50.92857142857143,48.017857142857146,19.75
Cabai Merah,Cabai Merah Besar,2025-03-03,86.25,2025,3,10,1887,67.0,44.0,54.392857142857146,49.05357142857143,23.0
